#Image Rect[ms], Image Resize[ms], ORB ext[ms], Stereo match[ms], IMU preint[ms], Pose pred[ms], LM track[ms], KF dec[ms], Total[ms]
0.000000,0.000000,22.185911,0.000000,0.038818,0.050080,6.297835,0.040412,54.708527
0.000000,0.000000,24.631782,0.000000,0.038739,0.051773,5.577102,0.046870,58.882679
0.000000,0.000000,20.837204,0.000000,0.040728,0.057902,4.162150,0.090743,52.456585
0.000000,0.000000,28.549995,0.000000,0.037143,0.059917,7.111945,0.050605,60.150957
0.000000,0.000000,21.787537,0.000000,0.040288,0.018946,5.036016,0.037649,53.611899
0.000000,0.000000,20.483189,0.000000,0.040608,0.022292,5.416469,0.039345,52.917405
0.000000,0.000000,21.434069,0.000000,0.037752,0.022711,6.695234,0.040328,53.222566
0.000000,0.000000,22.801062,0.000000,0.038381,0.021261,4.551677,0.028384,55.138334
0.000000,0.000000,21.249704,0.000000,0.037742,0.020884,5.608549,0.040140,52.566174
0.000000,0.000000,21.006583,0.000000,0.036419,0.021246,5.558207,0.106817,52.706973
0.000000,0.000000,21.460784,0.000000,0.039869,0.018470,5.861960,0.032862,54.320292
0.000000,0.000000,20.906922,0.000000,0.038139,0.026148,4.357952,0.040200,51.134998
0.000000,0.000000,20.775574,0.000000,0.038437,0.021119,4.329368,0.036861,53.982352
0.000000,0.000000,20.906293,0.000000,0.036364,0.028725,4.011963,0.044562,52.577027
0.000000,0.000000,21.025962,0.000000,0.039815,0.021900,5.969270,0.042182,22.414762
0.000000,0.000000,21.193878,0.000000,0.038584,0.014919,3.476350,0.081824,23.131514
0.000000,0.000000,28.263797,0.000000,0.042646,0.016832,6.049330,0.031682,61.150088
0.000000,0.000000,24.331592,0.000000,0.037165,0.026598,3.626840,0.030798,56.324695
0.000000,0.000000,21.904197,0.000000,0.039647,0.034730,3.393431,0.030022,54.336320
0.000000,0.000000,24.918348,0.000000,0.040467,0.021411,4.824193,0.031205,59.073047
0.000000,0.000000,21.906330,0.000000,0.039237,0.092471,3.799522,0.026550,55.320340
0.000000,0.000000,22.806425,0.000000,0.039744,0.024975,2.544651,0.083331,57.247806
0.000000,0.000000,23.265669,0.000000,0.039819,0.013629,3.450614,0.025262,55.498214
0.000000,0.000000,20.762384,0.000000,0.038755,0.015683,3.410066,0.018433,51.816387
0.000000,0.000000,22.449077,0.000000,0.038172,0.022456,3.399181,0.021903,55.035947
0.000000,0.000000,21.519208,0.000000,0.038630,0.019194,5.624041,0.048429,57.134290
0.000000,0.000000,22.874672,0.000000,0.039525,0.016758,3.562987,0.027916,59.595198
0.000000,0.000000,21.657793,0.000000,0.039740,0.016364,2.481164,0.029856,56.181090
0.000000,0.000000,26.376851,0.000000,0.040866,0.016549,3.526661,0.091893,63.505627
0.000000,0.000000,35.708304,0.000000,0.038350,0.013217,5.140753,0.029471,68.717285
0.000000,0.000000,21.739373,0.000000,0.037882,0.022140,3.458458,0.020062,56.230854
0.000000,0.000000,25.769500,0.000000,0.038414,0.019198,4.167627,0.022765,58.567025
0.000000,0.000000,21.171048,0.000000,0.040217,0.033994,5.113798,0.021292,53.212843
0.000000,0.000000,20.940806,0.000000,0.038773,0.017713,2.623273,0.013167,53.381428
0.000000,0.000000,21.525680,0.000000,0.039644,0.019533,3.276850,0.016005,56.124372
0.000000,0.000000,20.820642,0.000000,0.042791,0.031112,3.185482,0.078554,52.776710
0.000000,0.000000,22.199460,0.000000,0.040243,0.013891,4.198517,0.028818,52.934923
0.000000,0.000000,21.456304,0.000000,0.064868,0.018915,4.778051,0.031099,22.845869
0.000000,0.000000,21.000075,0.000000,0.040094,0.052549,6.483129,0.028249,22.940239
0.000000,0.000000,29.938421,0.000000,0.041325,0.024858,8.938731,0.029167,64.146624
0.000000,0.000000,20.605035,0.000000,0.038341,0.020194,3.286044,0.104860,54.645341
0.000000,0.000000,20.441325,0.000000,0.039179,0.020436,5.766575,0.052253,51.139226
0.000000,0.000000,24.643870,0.000000,0.038879,0.016832,4.995243,0.027731,56.708634
0.000000,0.000000,33.578944,0.000000,0.038872,0.028154,5.180417,0.038573,66.385452
0.000000,0.000000,22.641816,0.000000,0.040171,0.021595,4.254805,0.043092,57.004063
0.000000,0.000000,22.663944,0.000000,0.037494,0.022828,7.312867,0.034739,52.745648
0.000000,0.000000,20.860374,0.000000,0.037406,0.023416,5.448997,0.047618,52.224925
0.000000,0.000000,26.695823,0.000000,0.038963,0.020603,4.905185,0.030664,58.718514
0.000000,0.000000,20.970960,0.000000,0.041111,0.019393,3.499435,0.092163,54.291351
0.000000,0.000000,20.787066,0.000000,0.039543,0.026367,3.824015,0.016488,54.101515
0.000000,0.000000,20.788380,0.000000,0.043312,0.021957,3.890242,0.018491,53.846390
0.000000,0.000000,26.032638,0.000000,0.038462,0.017414,15.372891,0.029731,60.212770
0.000000,0.000000,22.375116,0.000000,0.039007,0.018612,3.838118,0.026920,56.410068
0.000000,0.000000,21.093311,0.000000,0.038604,0.018816,4.140336,0.034049,51.101837
0.000000,0.000000,20.960945,0.000000,0.040176,0.014929,3.299147,0.014042,51.018098
0.000000,0.000000,37.164284,0.000000,0.038232,0.019739,4.112351,0.014917,72.112209
0.000000,0.000000,34.468968,0.000000,0.039963,0.019956,4.123041,0.018349,64.673237
0.000000,0.000000,20.864209,0.000000,0.038877,0.022237,3.990939,0.082736,51.750101
0.000000,0.000000,20.906596,0.000000,0.038837,0.017104,6.080906,0.031965,53.015584
0.000000,0.000000,21.389326,0.000000,0.037199,0.022266,5.049043,0.033671,51.027538
0.000000,0.000000,20.510940,0.000000,0.037299,0.023504,4.632457,0.030759,21.898581
0.000000,0.000000,21.340441,0.000000,0.038173,0.022541,4.633054,0.039731,23.196225
0.000000,0.000000,21.087523,0.000000,0.040267,0.019893,4.353973,0.031760,52.085328
0.000000,0.000000,20.950216,0.000000,0.036125,0.044878,4.407622,0.036459,52.608719
0.000000,0.000000,21.434431,0.000000,0.041566,0.019722,3.601003,0.102985,60.742218
0.000000,0.000000,21.493585,0.000000,0.039850,0.012294,3.861209,0.035805,53.393367
0.000000,0.000000,22.294352,0.000000,0.037832,0.015201,4.637031,0.020322,59.531395
0.000000,0.000000,23.653467,0.000000,0.041230,0.022535,4.552688,0.036208,55.587051
0.000000,0.000000,26.731839,0.000000,0.041698,0.018467,4.365003,0.029581,59.245526
0.000000,0.000000,21.312173,0.000000,0.040836,0.016302,3.562471,0.116335,53.714242
0.000000,0.000000,21.819365,0.000000,0.041674,0.020411,6.628401,0.045920,53.872877
0.000000,0.000000,25.262901,0.000000,0.040009,0.067148,10.966175,0.028492,61.770455
0.000000,0.000000,22.088797,0.000000,0.041264,0.020388,5.437809,0.041052,54.826218
0.000000,0.000000,20.788209,0.000000,0.039229,0.031392,3.485961,0.090976,53.415481
0.000000,0.000000,22.433740,0.000000,0.040511,0.018373,6.031430,0.056962,53.244581
0.000000,0.000000,20.889013,0.000000,0.041603,0.026505,9.437990,0.036783,51.195651
0.000000,0.000000,22.895346,0.000000,0.038024,0.022614,5.140520,0.042503,53.623527
0.000000,0.000000,21.406807,0.000000,0.038303,0.021160,4.618539,0.030155,52.237294
0.000000,0.000000,20.843923,0.000000,0.032314,0.020995,3.899021,4.041195,83.565411
0.000000,0.000000,9.393876,0.000000,0.036427,0.014564,4.766632,0.027962,14.943190
0.000000,0.000000,12.845882,0.000000,0.031247,0.018228,4.503011,0.029185,16.693725
0.000000,0.000000,9.164250,0.000000,0.032801,0.035589,7.359934,0.035970,11.403633
0.000000,0.000000,9.261903,0.000000,0.034921,0.019165,6.143317,0.036631,11.767090
0.000000,0.000000,9.078865,0.000000,0.036075,0.017772,5.823563,0.038214,11.593315
0.000000,0.000000,29.945669,0.000000,0.034882,0.014939,5.204598,0.108786,50.215751
0.000000,0.000000,25.346426,0.000000,0.038249,0.019580,4.754963,0.031721,54.592365
0.000000,0.000000,20.799962,0.000000,0.035477,0.021963,6.128628,0.056789,48.200984
0.000000,0.000000,29.011281,0.000000,0.039281,0.019077,5.349701,0.030875,57.316145
0.000000,0.000000,20.033038,0.000000,0.038410,0.018020,3.513552,0.146297,44.883950
0.000000,0.000000,18.374643,0.000000,0.038039,0.017471,4.816809,0.042129,42.926246
0.000000,0.000000,19.008118,0.000000,0.037054,0.021808,4.879391,0.038115,48.098953
0.000000,0.000000,20.180610,0.000000,0.037143,0.027840,4.596067,0.222084,45.552489
0.000000,0.000000,20.595073,0.000000,0.035331,0.020662,4.689140,0.041521,45.359119
0.000000,0.000000,21.177857,0.000000,0.036787,0.052676,5.142358,0.040316,42.244818
0.000000,0.000000,21.179136,0.000000,0.050506,0.063041,3.869256,0.025473,23.194025
0.000000,0.000000,22.584945,0.000000,0.032197,0.224005,4.859808,0.108935,82.741095
0.000000,0.000000,12.252465,0.000000,0.033718,0.012946,4.209543,0.043568,21.233263
0.000000,0.000000,14.200444,0.000000,0.032412,0.013095,4.102554,0.029176,20.444283
0.000000,0.000000,22.899538,0.000000,0.033403,0.017125,3.922118,0.021720,82.910170
0.000000,0.000000,21.794188,0.000000,0.033530,0.016361,3.872762,0.033861,85.485003
0.000000,0.000000,11.261220,0.000000,0.039212,0.014149,3.731986,0.030292,16.591860
0.000000,0.000000,24.971983,0.000000,0.038183,0.029376,3.695199,0.021572,60.428955
0.000000,0.000000,29.978336,0.000000,0.042554,0.009955,4.097688,0.030055,93.295567
0.000000,0.000000,15.187251,0.000000,0.064987,0.027561,2.611105,0.078387,23.001638
0.000000,0.000000,14.822148,0.000000,0.031430,0.011194,4.650707,0.021659,18.398753
0.000000,0.000000,9.301641,0.000000,0.035122,0.009497,2.965121,0.018496,12.142674
0.000000,0.000000,34.216861,0.000000,0.035137,0.016688,3.235711,0.028489,69.354167
0.000000,0.000000,24.938818,0.000000,0.034021,0.014335,2.255593,0.502136,89.882153
0.000000,0.000000,14.935155,0.000000,0.064868,0.013796,3.870632,0.024982,22.391699
0.000000,0.000000,16.332585,0.000000,0.032946,0.021453,3.423621,0.017617,20.225867
0.000000,0.000000,26.757661,0.000000,0.035461,0.016105,2.995553,0.021549,71.311912
0.000000,0.000000,24.595816,0.000000,0.038954,0.016027,7.588314,0.080682,56.634428
0.000000,0.000000,23.276918,0.000000,0.037617,0.011990,3.511705,0.021188,53.640461
0.000000,0.000000,23.513101,0.000000,0.035275,0.015798,3.340847,0.021532,93.859424
0.000000,0.000000,9.879520,0.000000,0.036228,0.012387,6.914798,0.028183,18.417387
0.000000,0.000000,9.585649,0.000000,0.046733,0.014626,5.716248,0.032380,13.247928
0.000000,0.000000,10.871760,0.000000,0.048119,0.017263,2.282034,0.084809,15.240293
0.000000,0.000000,12.142909,0.000000,0.033019,0.027945,4.871467,0.021430,15.836216
0.000000,0.000000,10.049476,0.000000,0.048192,0.052585,3.238851,0.020268,13.354312
0.000000,0.000000,10.848690,0.000000,0.036185,0.030611,6.185036,0.030079,14.074970
0.000000,0.000000,12.551787,0.000000,0.048707,0.015314,3.309734,0.024620,16.029211
0.000000,0.000000,11.129970,0.000000,0.034498,0.014203,2.143901,0.096731,15.272451
0.000000,0.000000,11.439185,0.000000,0.036701,0.011496,2.395890,0.021282,14.996923
0.000000,0.000000,11.822014,0.000000,0.035367,0.015284,3.140563,0.021814,14.971108
0.000000,0.000000,12.297862,0.000000,0.034456,0.016239,5.381086,0.047859,15.927506
0.000000,0.000000,10.830799,0.000000,0.046843,0.016515,3.002227,0.026791,15.559687
0.000000,0.000000,12.581073,0.000000,0.046772,0.011856,4.341291,0.081274,17.135918
0.000000,0.000000,11.853088,0.000000,0.046791,0.012213,3.025592,0.028432,15.291547
0.000000,0.000000,11.088539,0.000000,0.044857,0.013405,3.548281,0.014622,14.612700
0.000000,0.000000,10.824615,0.000000,0.041603,0.017267,3.575958,0.021347,14.382285
0.000000,0.000000,10.938617,0.000000,0.045460,0.015194,4.010614,0.021430,14.059674
0.000000,0.000000,11.000633,0.000000,0.033012,0.017822,4.029476,0.039547,14.712513
0.000000,0.000000,12.326855,0.000000,0.043608,0.014274,3.214036,0.082146,16.347042
0.000000,0.000000,11.094718,0.000000,0.034432,0.018248,4.123051,0.025840,15.288134
0.000000,0.000000,11.101163,0.000000,0.034093,0.026232,4.919235,0.037896,14.862732
0.000000,0.000000,12.005904,0.000000,0.034103,0.018781,3.847870,0.033179,15.696047
0.000000,0.000000,16.176044,0.000000,0.041236,0.113750,3.376713,0.025729,21.687419
0.000000,0.000000,12.151189,0.000000,0.045954,0.018352,3.583044,0.086195,16.165886
0.000000,0.000000,12.132459,0.000000,0.034053,0.016975,4.030364,0.036749,15.954805
0.000000,0.000000,10.861386,0.000000,0.033189,0.017484,5.413129,0.020427,18.310852
0.000000,0.000000,10.830892,0.000000,0.034893,0.038134,4.795183,0.031168,14.591637
0.000000,0.000000,10.917033,0.000000,0.039797,0.025984,4.352491,0.033601,14.565027
0.000000,0.000000,12.672349,0.000000,0.066646,0.323908,4.463719,0.032640,17.597673
0.000000,0.000000,12.148675,0.000000,0.030735,0.022990,3.587848,0.020654,17.918816
0.000000,0.000000,11.656734,0.000000,0.031353,0.018982,4.012960,0.080016,15.712591
0.000000,0.000000,11.237843,0.000000,0.031824,0.034124,7.729419,0.048497,15.137232
0.000000,0.000000,11.608826,0.000000,0.033489,0.029459,4.798226,0.043953,17.997979
0.000000,0.000000,10.804534,0.000000,0.045645,0.027519,8.805678,0.042380,17.008207
0.000000,0.000000,10.791904,0.000000,0.049441,0.035400,5.073632,0.086420,15.455941
0.000000,0.000000,11.019493,0.000000,0.036404,0.024202,4.740673,0.022967,15.712339
0.000000,0.000000,11.398450,0.000000,0.032334,0.024909,5.065209,0.045225,16.557646
0.000000,0.000000,12.662059,0.000000,0.042365,0.030912,6.627595,0.038230,16.765547
0.000000,0.000000,11.332706,0.000000,0.045447,0.029711,5.800686,0.041423,17.110486
0.000000,0.000000,15.830956,0.000000,0.034328,0.025932,5.916313,0.185372,22.924396
0.000000,0.000000,15.655136,0.000000,0.035241,0.025992,5.740618,0.054670,19.828645
0.000000,0.000000,11.559242,0.000000,0.044186,0.895880,7.929233,0.040189,15.754665
0.000000,0.000000,10.851995,0.000000,0.066166,0.041297,10.082806,0.056940,15.251672
0.000000,0.000000,22.353039,0.000000,0.033558,0.035709,5.059667,0.032118,29.162456
0.000000,0.000000,25.699955,0.000000,0.034280,0.024891,3.730592,0.037230,33.097090
0.000000,0.000000,21.926556,0.000000,0.034865,0.040867,3.411134,0.038731,26.757955
0.000000,0.000000,17.639973,0.000000,0.050737,0.025955,4.483377,0.036778,21.475469
0.000000,0.000000,23.420064,0.000000,0.034736,0.026756,3.890751,0.031461,29.742152
0.000000,0.000000,16.133470,0.000000,0.033115,0.028262,3.961955,0.030208,22.633104
0.000000,0.000000,14.693702,0.000000,1.015022,0.037867,3.723143,0.101501,19.272363
0.000000,0.000000,13.227085,0.000000,0.050064,0.025427,3.751090,0.029112,19.526807
0.000000,0.000000,13.493448,0.000000,0.050783,0.038537,3.544635,0.044434,18.707951
0.000000,0.000000,13.441692,0.000000,0.051521,0.033849,3.559311,0.019758,18.949947
0.000000,0.000000,20.119362,0.000000,0.052176,0.022579,3.521809,0.021166,27.245626
0.000000,0.000000,13.029472,0.000000,0.037585,0.025945,3.793025,0.029169,23.084439
0.000000,0.000000,11.119387,0.000000,0.035742,0.022509,3.548740,0.050397,15.897274
0.000000,0.000000,10.435158,0.000000,0.053089,0.019651,3.392888,0.039668,16.089634
0.000000,0.000000,15.046577,0.000000,0.054072,0.019073,3.283014,0.020813,29.225027
0.000000,0.000000,17.355064,0.000000,0.038712,0.013933,2.618486,0.090535,24.008502
0.000000,0.000000,21.202366,0.000000,0.060029,0.018202,3.116742,0.026905,28.894324
0.000000,0.000000,15.733706,0.000000,0.036032,0.029751,3.610008,0.044682,30.057756
0.000000,0.000000,10.927806,0.000000,0.060883,0.056979,4.130081,0.034107,16.351406
0.000000,0.000000,11.379985,0.000000,0.043233,0.019334,3.511146,0.040005,19.421407
0.000000,0.000000,17.191236,0.000000,0.066134,0.020398,5.095647,0.027205,26.731001
0.000000,0.000000,23.478333,0.000000,0.052762,0.021119,3.024476,0.113794,31.147018
0.000000,0.000000,11.017558,0.000000,0.058381,0.017272,4.071221,0.029639,17.561055
0.000000,0.000000,13.535752,0.000000,0.067843,0.025510,4.506056,0.045100,19.919242
0.000000,0.000000,12.933670,0.000000,0.053429,0.023030,5.005970,0.049097,22.053293
0.000000,0.000000,13.356104,0.000000,0.036291,0.019598,5.950743,0.038250,20.315441
0.000000,0.000000,10.642449,0.000000,0.036715,0.022387,4.800154,0.053793,16.573660
0.000000,0.000000,10.657293,0.000000,0.055508,0.021047,4.622481,0.038046,16.673784
0.000000,0.000000,11.893325,0.000000,0.037910,0.019438,3.720867,0.033394,19.360694
0.000000,0.000000,20.184495,0.000000,0.034676,0.017905,3.989126,0.033479,26.750019
0.000000,0.000000,15.068831,0.000000,0.056262,0.021374,3.157791,0.032889,22.491407
0.000000,0.000000,11.695791,0.000000,0.057494,0.016413,3.483450,0.122362,18.549245
0.000000,0.000000,19.040446,0.000000,0.039197,0.018759,9.450539,0.028035,27.264938
0.000000,0.000000,12.111496,0.000000,0.059789,0.013714,4.576740,0.027418,18.946761
0.000000,0.000000,21.279483,0.000000,0.037029,0.024646,3.704122,0.032878,31.466709
0.000000,0.000000,21.839598,0.000000,0.037616,0.020049,4.268187,0.044754,30.964803
0.000000,0.000000,21.981469,0.000000,0.050575,0.030214,3.919734,0.096294,28.765770
0.000000,0.000000,18.848534,0.000000,0.080552,0.017616,4.128361,0.041959,25.038200
0.000000,0.000000,15.485489,0.000000,0.034215,0.024560,4.340340,0.042542,23.863160
0.000000,0.000000,15.291416,0.000000,0.038358,0.022907,5.747878,0.048382,21.207346
0.000000,0.000000,15.775502,0.000000,0.037552,0.022927,5.992336,0.038664,21.777871
0.000000,0.000000,10.414564,0.000000,0.050662,0.017101,3.385980,0.096136,15.651308
0.000000,0.000000,10.246096,0.000000,0.034732,0.017978,6.311209,0.054802,16.331291
0.000000,0.000000,10.763992,0.000000,0.033601,0.024169,4.753471,0.047099,16.477655
0.000000,0.000000,17.569975,0.000000,0.047376,0.022063,4.084655,0.020990,24.020999
0.000000,0.000000,23.486748,0.000000,0.035452,0.022073,4.314179,0.090728,32.360908
0.000000,0.000000,13.541092,0.000000,0.034379,0.015069,4.826153,0.042184,18.945351
0.000000,0.000000,11.056468,0.000000,0.051154,0.028242,6.519347,0.047320,16.304071
0.000000,0.000000,19.692125,0.000000,0.035854,0.025684,4.810581,0.034686,27.123516
0.000000,0.000000,18.934524,0.000000,0.425497,0.023370,4.398816,0.093970,25.889060
0.000000,0.000000,23.437128,0.000000,0.034112,0.026502,6.502392,0.033246,33.976281
0.000000,0.000000,13.294769,0.000000,0.034161,0.018465,5.472587,0.046096,19.527662
0.000000,0.000000,18.997188,0.000000,0.033680,0.028681,5.017568,0.039823,28.963863
0.000000,0.000000,19.127744,0.000000,0.034286,0.026450,4.989018,0.041600,26.286801
0.000000,0.000000,10.003799,0.000000,0.048963,0.020857,4.241643,0.088373,17.305073
0.000000,0.000000,22.402200,0.000000,0.033619,0.021472,4.964877,0.033630,30.451475
0.000000,0.000000,12.901881,0.000000,0.033685,0.030448,11.714368,0.061345,18.649704
0.000000,0.000000,15.199017,0.000000,0.034825,0.025162,4.957952,0.033797,19.997631
0.000000,0.000000,10.052095,0.000000,0.047403,0.021223,3.927373,0.036009,14.901970
0.000000,0.000000,9.740786,0.000000,0.048072,0.026180,4.191835,0.085934,15.963700
0.000000,0.000000,20.486403,0.000000,0.047424,0.022353,5.246086,0.036826,26.174239
0.000000,0.000000,9.736198,0.000000,0.034547,0.071613,5.853031,0.046262,15.841410
0.000000,0.000000,13.115003,0.000000,0.048889,0.025393,4.839961,0.070599,17.836864
0.000000,0.000000,20.901246,0.000000,0.033313,0.024965,4.855631,0.046868,30.734739
0.000000,0.000000,23.233805,0.000000,0.032572,0.023029,4.383927,0.042732,30.846109
0.000000,0.000000,13.350956,0.000000,0.047472,0.018222,3.354160,0.122605,19.947065
0.000000,0.000000,13.236251,0.000000,0.034064,0.021924,5.132820,0.058372,19.386134
0.000000,0.000000,16.409848,0.000000,0.036183,0.016604,3.898031,0.033581,20.080411
0.000000,0.000000,9.993407,0.000000,0.050625,0.029406,4.239985,0.042994,14.457735
0.000000,0.000000,10.353205,0.000000,0.034380,0.022074,4.235258,0.051316,14.420916
0.000000,0.000000,15.492347,0.000000,0.034908,0.018291,3.201843,0.032924,19.931811
0.000000,0.000000,10.162480,0.000000,0.123060,0.021242,3.615674,0.089989,14.367070
0.000000,0.000000,12.367374,0.000000,0.033200,0.015706,3.894950,0.029763,17.088326
0.000000,0.000000,12.194222,0.000000,0.036103,0.018208,4.842611,0.037052,16.356530
0.000000,0.000000,10.271983,0.000000,0.051490,0.022888,4.205987,0.034355,14.370777
0.000000,0.000000,21.912026,0.000000,0.037268,0.035759,4.659782,0.036447,26.179738
0.000000,0.000000,10.895544,0.000000,0.032225,0.014827,2.765480,0.022172,52.829241
0.000000,0.000000,18.940837,0.000000,0.033113,0.019261,5.432124,0.088978,25.983871
0.000000,0.000000,13.322191,0.000000,0.047745,0.017079,5.230494,0.027291,20.335977
0.000000,0.000000,16.081511,0.000000,0.036766,0.018254,3.913106,0.025216,21.446526
0.000000,0.000000,24.158739,0.000000,0.046284,0.014336,3.777461,0.028358,29.583651
0.000000,0.000000,10.289804,0.000000,0.033344,0.019022,5.757710,0.036830,15.050027
